Locality_ID,Cluster,Latitude,Longitude,Mean annual temperature,Total annual precipitation,Temperature range,Disturbance,Hemisphere,Continent,Pitfall days,Transect length,Species richness,PIE
Hoffmann_2003_25,28,-16.11,130.95,27.4,741,26,Disturbed,South,Oceania,96,30,30,0.8894594977
Hoffmann_2003_26,28,-16.11,130.95,27.4,741,26,Disturbed,South,Oceania,96,30,36,0.880144365
Hoffmann_2003_27,28,-16.11,130.95,27.4,741,26,Disturbed,South,Oceania,96,30,30,0.8989331022
Hoffmann_2003_28,28,-16.11,130.95,27.4,741,26,Disturbed,South,Oceania,96,30,26,0.9120071685
Hoffmann_2003_29,28,-16.11,130.95,27.4,741,26,Disturbed,South,Oceania,96,30,19,0.6931310117
Hoffmann_2003_30,28,-16.11,130.95,27.4,741,26,Disturbed,South,Oceania,96,30,23,0.6944040693
Hoffmann_2003_31,28,-16.11,130.95,27.4,741,26,Disturbed,South,Oceania,96,30,13,0.5355316527
Hoffmann_2003_32,28,-16.11,130.95,27.4,741,26,Disturbed,South,Oceania,96,30,9,0.4239304504
Hoffmann_2003_33,28,-16.11,130.95,27.4,741,26,Disturbed,South,Oceania,96,30,23,0.7800586515
Hoffmann_2003_34,28,-16.11,130.95,27.4,741,26,Disturbed,South,Oceania,96,30,15,0.6488280719
Hoffmann_2003_35,28,-16.11,130.95,27.4,741,26,Disturbed,South,Oceania,96,30,23,0.790763674
Hoffmann_2003_36,28,-16.11,130.95,27.4,741,26,Disturbed,South,Oceania,96,30,28,0.8747313312
Hoffmann_2003_37,28,-16.11,130.95,27.4,741,26,Disturbed,South,Oceania,96,30,12,0.4090597121
Hoffmann_2003_38,28,-16.11,130.95,27.4,741,26,Disturbed,South,Oceania,96,30,17,0.5241758237
Hoffmann_2003_39,28,-16.11,130.95,27.4,741,26,Disturbed,South,Oceania,96,30,16,0.8947144075
Hoffmann_2003_40,28,-16.11,130.95,27.4,741,26,Disturbed,South,Oceania,96,30,23,0.7638344226
Hoffmann_2010_04,32,-13.67,130.6,27.5,1279,21.5,Undisturbed,South,Oceania,48,30,7,0.5088346279
Hoffmann_2010_05,32,-13.67,130.6,27.5,1279,21.5,Undisturbed,South,Oceania,48,30,9,0.5516275972
Hoffmann_2010_06,32,-13.67,130.6,27.5,1279,21.5,Undisturbed,South,Oceania,48,30,8,0.5203572053
Hoffmann_etal_2000_01,23,-20.72,139.48,24.3,424,28.9,Undisturbed,South,Oceania,30,40,37,0.8879756606
Hoffmann_etal_2000_02,23,-20.72,139.48,24.3,424,28.9,Undisturbed,South,Oceania,30,40,24,0.8581355345
Hoffmann_etal_2000_03,23,-20.72,139.48,24.3,424,28.9,Undisturbed,South,Oceania,30,40,24,0.9036050152
Hoffmann_etal_2000_04,23,-20.72,139.48,24.3,424,28.9,Undisturbed,South,Oceania,30,40,29,0.9248844378
Hoffmann_etal_2000_05,23,-20.72,139.48,24.3,424,28.9,Undisturbed,South,Oceania,30,40,21,0.8866832097
Hoffmann_etal_2000_06,23,-20.72,139.48,24.3,424,28.9,Undisturbed,South,Oceania,30,40,21,0.8568449592
Hoffmann_etal_2000_07,23,-20.72,139.48,24.3,424,28.9,Undisturbed,South,Oceania,30,40,46,0.9445449061
Hoffmann_etal_2000_08,23,-20.72,139.48,24.3,424,28.9,Undisturbed,South,Oceania,30,40,45,0.9225692445
Hoffmann_etal_2000_09,23,-20.72,139.48,24.3,424,28.9,Undisturbed,South,Oceania,30,40,46,0.9491559892
Hoffmann_etal_2000_10,23,-20.72,139.48,24.3,424,28.9,Undisturbed,South,Oceania,30,40,31,0.8700598128
Hoffmann_etal_2000_11,23,-20.72,139.48,24.3,424,28.9,Undisturbed,South,Oceania,30,40,31,0.9206174779
Hoffmann_etal_2000_12,23,-20.72,139.48,24.3,424,28.9,Undisturbed,South,Oceania,30,40,24,0.915502008
Hoffmann_etal_2000_13,23,-20.72,139.48,24.3,424,28.9,Undisturbed,South,Oceania,30,40,30,0.8385602105
Hoffmann_etal_2000_14,23,-20.72,139.48,24.3,424,28.9,Undisturbed,South,Oceania,30,40,29,0.9363830611
Hoffmann_etal_2000_15,23,-20.72,139.48,24.3,424,28.9,Undisturbed,South,Oceania,30,40,29,0.8506584628
Hoffmann_etal_2000_16,23,-20.72,139.48,24.3,424,28.9,Undisturbed,South,Oceania,30,40,37,0.9280248686
Hoffmann_etal_2000_17,23,-20.72,139.48,24.3,424,28.9,Transformed,South,Oceania,30,40,25,0.8815224065
Hoffmann_etal_2000_18,23,-20.72,139.48,24.3,424,28.9,Transformed,South,Oceania,30,40,24,0.9161448739
Hoffmann_etal_2000_19,23,-20.72,139.48,24.3,424,28.9,Transformed,South,Oceania,30,40,24,0.9072818608
Hoffmann_etal_2000_20,23,-20.72,139.48,24.3,424,28.9,Transformed,South,Oceania,30,40,22,0.9081417626
Hoffmann_etal_2000_21,23,-20.72,139.48,24.3,424,28.9,Transformed,South,Oceania,30,40,13,0.8592840773
Hoffmann_etal_2000_22,23,-20.72,139.48,24.3,424,28.9,Transformed,South,Oceania,30,40,11,0.8272914824
Hoffmann_etal_2000_23,23,-20.72,139.48,24.3,424,28.9,Transformed,South,Oceania,30,40,13,0.88
Hoffmann_etal_2000_24,23,-20.72,139.48,24.3,424,28.9,Transformed,South,Oceania,30,40,12,0.7647307733
Hoffmann_etal_2000_25,23,-20.72,139.48,24.3,424,28.9,Transformed,South,Oceania,30,40,15,0.7977296185
Hoffmann_etal_2000_26,23,-20.72,139.48,24.3,424,28.9,Transformed,South,Oceania,30,40,18,0.8246163293
Hoffmann_etal_2000_27,23,-20.72,139.48,24.3,424,28.9,Transformed,South,Oceania,30,40,16,0.7554628854
Hoffmann_etal_2000_28,23,-20.72,139.48,24.3,424,28.9,Transformed,South,Oceania,30,40,29,0.8699837807
Hoffmann_etal_2000_29,23,-20.72,139.48,24.3,424,28.9,Transformed,South,Oceania,30,40,27,0.8601349707
Hoffmann_etal_2000_30,23,-20.72,139.48,24.3,424,28.9,Transformed,South,Oceania,30,40,19,0.8817299398
Hoffmann_etal_2000_31,23,-20.72,139.48,24.3,424,28.9,Transformed,South,Oceania,30,40,16,0.8524844716
Hoffmann_etal_2000_32,23,-20.72,139.48,24.3,424,28.9,Transformed,South,Oceania,30,40,51,0.9576936748
Hoffmann_etal_2000_33,23,-20.72,139.48,24.3,424,28.9,Transformed,South,Oceania,30,40,11,0.7838377784
Hoffmann_etal_2000_34,23,-20.72,139.48,24.3,424,28.9,Transformed,South,Oceania,30,40,29,0.8884385903
Hoffmann_etal_2000_35,23,-20.72,139.48,24.3,424,28.9,Transformed,South,Oceania,30,40,27,0.9123563216
Hoffmann_etal_2000_36,23,-20.72,139.48,24.3,424,28.9,Transformed,South,Oceania,30,40,36,0.9123321863
Hoffmann_etal_2000_37,23,-20.72,139.48,24.3,424,28.9,Transformed,South,Oceania,30,40,21,0.8182497541
Hoffmann_etal_2000_38,23,-20.72,139.48,24.3,424,28.9,Transformed,South,Oceania,30,40,14,0.8216212789
Hoffmann_etal_2000_39,23,-20.72,139.48,24.3,424,28.9,Transformed,South,Oceania,30,40,12,0.8013931366
Hoffmann_etal_2000_40,23,-20.72,139.48,24.3,424,28.9,Transformed,South,Oceania,30,40,16,0.8398467435
Holway_1996_02,53,38.5,-122.01,16,617,32.3,Undisturbed,North,North America,5600,76,24,0.8621273235
Jennings_etal_1986_01,64,45.98,-69.2,3.4,1024,42.5,Transformed,North,North America,294,1,10,0.7951013763
Jennings_etal_1986_02,64,45.98,-69.2,3.4,1024,42.5,Transformed,North,North America,294,1,4,0.2647289865
Jennings_etal_1986_03,64,45.98,-69.2,3.4,1024,42.5,Undisturbed,North,North America,588,1,7,0.5700516513
KABAY_2007_01,7,-32.28,116.13,16.3,1118,24.9,Disturbed,South,Oceania,70,80,24,0.6896440346
KABAY_2007_02,7,-32.28,116.13,16.3,1118,24.9,Disturbed,South,Oceania,70,80,20,0.8012783545
KABAY_2007_03,7,-32.28,116.14,16.3,1118,24.9,Disturbed,South,Oceania,70,80,29,0.8400385519
KABAY_2007_04,7,-32.28,116.14,16.3,1118,24.9,Disturbed,South,Oceania,70,80,25,0.8905034048
KABAY_2007_05,7,-32.31,116.19,16.2,1095,25.3,Disturbed,South,Oceania,70,80,14,0.8107744109
KABAY_2007_06,7,-32.31,116.19,16.2,1095,25.3,Disturbed,South,Oceania,70,80,13,0.812244898
KABAY_2007_07,7,-32.32,116.2,16.2,1095,25.3,Disturbed,South,Oceania,70,80,17,0.6620446538
KABAY_2007_08,7,-32.32,116.2,16.2,1095,25.3,Disturbed,South,Oceania,70,80,7,0.7163934428
KABAY_2007_09,7,-32.34,116.23,15.9,1056,25.6,Disturbed,South,Oceania,70,80,22,0.8577830189
KABAY_2007_10,7,-32.34,116.23,15.9,1056,25.6,Disturbed,South,Oceania,70,80,19,0.7528764007
KABAY_2007_11,7,-32.35,116.24,15.9,1056,25.6,Disturbed,South,Oceania,70,80,8,0.2841214765
KABAY_2007_12,7,-32.35,116.24,15.9,1056,25.6,Disturbed,South,Oceania,70,80,9,0.728270413
KABAY_2009_01,7,-32.28,116.13,16.3,1118,24.9,Disturbed,South,Oceania,70,80,27,0.7171048858
KABAY_2009_02,7,-32.28,116.13,16.3,1118,24.9,Disturbed,South,Oceania,70,80,23,0.8923755321
KABAY_2009_03,7,-32.28,116.14,16.3,1118,24.9,Disturbed,South,Oceania,70,80,26,0.7981429928
KABAY_2009_04,7,-32.28,116.14,16.3,1118,24.9,Disturbed,South,Oceania,70,80,23,0.8161838923
KABAY_2009_05,7,-32.31,116.19,16.2,1095,25.3,Disturbed,South,Oceania,70,80,20,0.7904832823
KABAY_2009_06,7,-32.31,116.19,16.2,1095,25.3,Disturbed,South,Oceania,70,80,12,0.4485540039
KABAY_2009_07,7,-32.32,116.2,16.2,1095,25.3,Disturbed,South,Oceania,70,80,17,0.6349876973
KABAY_2009_08,7,-32.32,116.2,16.2,1095,25.3,Disturbed,South,Oceania,70,80,12,0.5920471282
KABAY_2009_09,7,-32.34,116.23,15.9,1056,25.6,Disturbed,South,Oceania,70,80,17,0.8516683869
KABAY_2009_10,7,-32.34,116.23,15.9,1056,25.6,Disturbed,South,Oceania,70,80,21,0.8502824418
KABAY_2009_11,7,-32.35,116.24,15.9,1056,25.6,Disturbed,South,Oceania,70,80,12,0.6175147108
KABAY_2009_12,7,-32.35,116.24,15.9,1056,25.6,Disturbed,South,Oceania,70,80,17,0.8448166879
KABAY_2012_01,7,-32.21,116.12,16.5,1125,24.5,Disturbed,South,Oceania,70,80,20,0.8856727696
KABAY_2012_02,7,-32.21,116.12,16.5,1125,24.5,Disturbed,South,Oceania,70,80,20,0.8471800069
KABAY_2012_03,7,-32.22,116.11,16.5,1125,24.5,Disturbed,South,Oceania,70,80,23,0.9101231721
KABAY_2012_04,7,-32.22,116.11,16.5,1125,24.5,Disturbed,South,Oceania,70,80,20,0.9135662895
KABAY_2012_05,7,-32.21,116.11,16.5,1125,24.5,Disturbed,South,Oceania,70,80,17,0.6320499828
KABAY_2012_06,7,-32.21,116.11,16.5,1125,24.5,Disturbed,South,Oceania,70,80,20,0.8213187783
KABAY_2012_07,7,-32.21,116.12,16.5,1125,24.5,Disturbed,South,Oceania,70,80,16,0.8939244668
KABAY_2012_08,7,-32.21,116.12,16.5,1125,24.5,Disturbed,South,Oceania,70,80,16,0.6376949515
KABAY_2012_09,7,-32.23,116.11,16.5,1125,24.5,Disturbed,South,Oceania,70,80,28,0.7628672415
KABAY_2012_10,7,-32.22,116.11,16.5,1125,24.5,Disturbed,South,Oceania,70,80,30,0.8954963235
KABAY_2012_11,7,-32.22,116.12,16.5,1125,24.5,Disturbed,South,Oceania,70,80,24,0.9245495497
KABAY_2012_12,7,-32.22,116.12,16.5,1125,24.5,Disturbed,South,Oceania,70,80,19,0.8658475681
Kain_etal_2002_01,7,-31.94,115.77,18.6,765,21,Transformed,South,Oceania,70,20,9,0.8233618233
Kain_etal_2002_02,7,-31.94,115.77,18.6,765,21,Transformed,South,Oceania,70,20,20,0.9093167706
Kain_etal_2002_03,7,-31.94,115.77,18.6,765,21,Transformed,South,Oceania,70,20,14,0.3097825188
Kain_etal_2002_05,7,-31.94,115.77,18.6,765,21,Transformed,South,Oceania,70,20,13,0.5226747112
Lach_noyeara_01,5,-33.59,18.58,16.5,512,20.9,Undisturbed,South,Africa,140,80,16,0.4123358995
Lach_noyeara_02,5,-33.6,18.58,16.5,512,20.9,Undisturbed,South,Africa,70,80,14,0.6311986866
Lach_noyearb_01,5,-33.59,18.58,16.5,512,20.9,Undisturbed,South,Africa,140,80,4,0.6571428568
Lach_noyearb_03,5,-33.59,18.57,16.5,512,20.9,Undisturbed,South,Africa,140,80,5,0.7222222226
Lach_noyearb_05,5,-33.43,19.09,15,904,24.2,Undisturbed,South,Africa,84,80,1,
Lach_noyearb_06,5,-33.43,19.09,15,904,24.2,Undisturbed,South,Africa,84,80,2,0.6
Lach_noyearc_01,5,-33.59,18.58,16.5,512,20.9,Undisturbed,South,Africa,140,80,14,0.7146875923
Lach_noyearc_02,5,-33.6,18.58,16.5,512,20.9,Undisturbed,South,Africa,70,80,7,0.2934867055
Lach_noyearc_05,5,-33.43,19.09,15,904,24.2,Undisturbed,South,Africa,84,80,18,0.675349822
Majer&deKock_1992_03,14,-28.66,32.23,21.7,1136,16.9,Undisturbed,South,Africa,70,100,11,0.4496001284
Majer&deKock_1992_09,14,-28.66,32.23,21.7,1136,16.9,Transformed,South,Africa,70,100,2,0.555555555
Majer_1978_01,7,-32.78,116.18,15.4,1044,25.5,Disturbed,South,Oceania,40,151.66,18,0.7441533943
Majer_1978_02,7,-32.78,116.18,15.4,1044,25.5,Disturbed,South,Oceania,40,151.66,20,0.8257035505
Majer_1978_03,7,-32.78,116.05,15.6,1130,24.7,Disturbed,South,Oceania,40,151.66,22,0.9024112401
Majer_1978_04,7,-32.7,116.08,15.5,1205,24.6,Transformed,South,Oceania,40,151.66,15,0.7466251296
Majer_1978_05,7,-32.75,116.08,15.6,1130,24.7,Transformed,South,Oceania,40,151.66,10,0.0925324966
Majer_1978_06,7,-32.65,116.02,15.6,1199,24.2,Transformed,South,Oceania,40,151.66,6,0.2643363731
Majer_1978_07,7,-32.72,116.03,15.5,1191,24.4,Transformed,South,Oceania,40,151.66,4,0.645977011
Majer_1992_01,21,-21.85,-46.57,17.8,1706,18.5,Transformed,South,South America,70,90,10,0.689410401
Majer_1992_03,21,-21.85,-46.57,17.8,1706,18.5,Undisturbed,South,South America,70,90,12,0.6659740263
Majer_1992_05,21,-21.85,-46.57,17.8,1706,18.5,Transformed,South,South America,70,90,8,0.7004813036
Majer_1992_07,21,-21.85,-46.57,17.8,1706,18.5,Transformed,South,South America,70,90,3,0.3505827509
Majer_1992_09,21,-21.85,-46.57,17.8,1706,18.5,Transformed,South,South America,70,90,16,0.8344989827
Majer_1992_11,21,-21.85,-46.57,17.8,1706,18.5,Transformed,South,South America,70,90,3,0.1931549956
Majer_1992_13,21,-21.85,-46.57,17.8,1706,18.5,Transformed,South,South America,70,90,7,0.6804730727
Majer_1992_15,21,-21.85,-46.57,17.8,1706,18.5,Transformed,South,South America,70,90,6,0.4396812927
Majer_1992_17,21,-21.85,-46.57,17.8,1706,18.5,Transformed,South,South America,70,90,15,0.7540737482
Majer_1992_19,21,-21.85,-46.57,17.8,1706,18.5,Transformed,South,South America,70,90,11,0.7100483605
Majer_1992_21,21,-21.85,-46.57,17.8,1706,18.5,Undisturbed,South,South America,70,90,9,0.4560433228
Majer_1992_23,21,-21.85,-46.57,17.8,1706,18.5,Transformed,South,South America,70,90,11,0.6888059704
Majer_1992_25,21,-21.85,-46.57,17.8,1706,18.5,Transformed,South,South America,70,90,8,0.7820408163
Majer_1996_02,36,-1.75,-56.5,26.9,2400,10.9,Transformed,South,South America,70,90,2,1
Majer_1996_05,36,-1.75,-56.5,26.9,2400,10.9,Transformed,South,South America,70,90,2,0.1591119333
Majer_1996_24,36,-1.75,-56.5,26.9,2400,10.9,Transformed,South,South America,70,90,20,0.7825165558
Majer_1996_41,36,-1.75,-56.5,26.9,2400,10.9,Undisturbed,South,South America,70,90,15,0.6366972478
Majer_etal_1982_01,11,-29.92,115.27,19.8,532,25.7,Transformed,South,Oceania,140,100,2,0.0588235298
Majer_etal_1982_03,11,-29.92,115.27,19.8,532,25.7,Transformed,South,Oceania,140,100,1,0
Majer_etal_1982_05,11,-29.92,115.27,19.8,532,25.7,Transformed,South,Oceania,140,100,2,0.5
Majer_etal_1982_07,11,-29.92,115.27,19.8,532,25.7,Transformed,South,Oceania,140,100,5,0.7230769234
Majer_etal_1982_09,11,-29.92,115.27,19.8,532,25.7,Transformed,South,Oceania,140,100,5,0.5171026154
Majer_etal_1982_11,11,-29.92,115.27,19.8,532,25.7,Transformed,South,Oceania,140,100,3,0.4393939396
Majer_etal_1982_13,11,-29.92,115.27,19.8,532,25.7,Transformed,South,Oceania,140,100,4,0.4410170599
Majer_etal_1982_15,11,-29.92,115.27,19.8,532,25.7,Transformed,South,Oceania,140,100,4,0.4979603731
Majer_etal_1982_17,11,-29.92,115.27,19.8,532,25.7,Transformed,South,Oceania,140,100,6,0.6176635616
Majer_etal_1982_19,11,-29.92,115.27,19.8,532,25.7,Transformed,South,Oceania,140,100,4,0.5445124026
Majer_etal_1982_21,11,-29.92,115.27,19.8,532,25.7,Transformed,South,Oceania,140,100,7,0.2682573923
Majer_etal_1982_23,11,-29.92,115.27,19.8,532,25.7,Transformed,South,Oceania,140,100,7,0.3992681756
Majer_etal_1982_25,11,-29.92,115.27,19.8,532,25.7,Undisturbed,South,Oceania,140,100,25,0.8070004699
Majer_etal_1982_27,11,-29.92,115.27,19.8,532,25.7,Undisturbed,South,Oceania,140,100,27,0.8073239953
Majer_etal_1982_29,11,-29.92,115.27,19.8,532,25.7,Undisturbed,South,Oceania,140,100,18,0.6932658414
Majer_etal_1982_31,11,-29.92,115.27,19.8,532,25.7,Undisturbed,South,Oceania,140,100,24,0.7609988934
Markó_etal_2004_01,65,46.11,26.17,6.8,634,31.6,Undisturbed,North,Europe,105,15,7,0.7971014494
Markó_etal_2004_02,65,46.11,26.17,6.8,634,31.6,Undisturbed,North,Europe,105,15,4,0.1940298512
Markó_etal_2004_03,65,46.11,26.17,6.8,634,31.6,Undisturbed,North,Europe,105,15,3,0.2240740736
Markó_etal_2004_04,65,46.11,26.21,6.8,632,31.7,Undisturbed,North,Europe,105,15,7,0.5956621409
Markó_etal_2004_05,65,46.11,26.21,6.8,632,31.7,Undisturbed,North,Europe,105,15,6,0.6117085626
Markó_etal_2004_06,65,46.29,25.31,7.5,617,32.2,Undisturbed,North,Europe,105,15,2,0.4090909092
Markó_etal_2004_07,65,46.29,25.31,7.5,617,32.2,Undisturbed,North,Europe,105,15,4,0.6137931031
Markó_etal_2004_08,65,46.29,25.31,7.5,617,32.2,Undisturbed,North,Europe,105,15,7,0.7753623193
Markó_etal_2004_09,65,46.29,25.31,7.5,617,32.2,Undisturbed,North,Europe,105,15,4,0.8666666664
Markó_etal_2004_10,65,46.4,25.37,7.1,626,31.9,Undisturbed,North,Europe,150,15,5,0.7912912911
Markó_etal_2004_11,65,46.4,25.37,7.1,626,31.9,Undisturbed,North,Europe,150,15,5,0.5476573882
Markó_etal_2004_12,65,46.4,25.37,7.1,626,31.9,Undisturbed,North,Europe,150,15,3,0.0395477387
May&Heterick_2000_06,7,-31.95,115.87,18.7,803,21.8,Transformed,South,Oceania,70,4.5,5,0.4158602492
May&Heterick_2000_07,7,-31.95,115.87,18.7,803,21.8,Transformed,South,Oceania,70,4.5,11,0.7072948324
May&Heterick_2000_08,7,-31.95,115.87,18.7,803,21.8,Transformed,South,Oceania,70,4.5,12,0.6196965208
May&Heterick_2000_09,7,-31.95,115.87,18.7,803,21.8,Transformed,South,Oceania,70,4.5,7,0.3507523942
May&Heterick_2000_10,7,-31.95,115.87,18.7,803,21.8,Transformed,South,Oceania,70,4.5,11,0.6782511831
May&Heterick_2000_11,7,-31.95,115.87,18.7,803,21.8,Transformed,South,Oceania,70,4.5,6,0.5462424895
May&Heterick_2000_12,7,-31.95,115.87,18.7,803,21.8,Transformed,South,Oceania,70,4.5,10,0.7324583366
Menke&Dunn_noyear_01,54,38.96,-106.99,-1.2,627,39,Undisturbed,North,North America,24,10,7,0.7307917887
Menke&Dunn_noyear_02,54,38.96,-106.99,-1.2,627,39,Undisturbed,North,North America,24,10,8,0.4777992275
Menke&Dunn_noyear_03,54,38.96,-106.99,-1.2,627,39,Undisturbed,North,North America,24,10,11,0.7389188615
Menke&Dunn_noyear_04,54,38.96,-106.99,-1.2,627,39,Undisturbed,North,North America,24,10,9,0.3415112975
Menke&Dunn_noyear_05,54,38.96,-106.99,-1.2,627,39,Undisturbed,North,North America,24,10,11,0.4892911964
Menke&Dunn_noyear_06,54,38.96,-106.99,-1.2,627,39,Undisturbed,North,North America,24,10,12,0.5133387734
Menke&Dunn_noyear_07,54,38.96,-106.99,-1.2,627,39,Undisturbed,North,North America,24,10,12,0.7036837378
Menke&Dunn_noyear_08,54,38.96,-106.99,-1.2,627,39,Undisturbed,North,North America,24,10,10,0.7958298579
Menke&Dunn_noyear_09,54,38.96,-106.99,-1.2,627,39,Undisturbed,North,North America,24,10,11,0.7244870045
Menke&Dunn_noyear_10,54,38.96,-106.99,-1.2,627,39,Undisturbed,North,North America,24,10,7,0.6073926077
Menke&Whitcraft_noyear_02,47,32.56,-117.12,16.9,213,18.1,Undisturbed,North,North America,912,3,1,
Menke&Whitcraft_noyear_03,47,32.56,-117.12,16.9,213,18.1,Undisturbed,North,North America,864,3,1,0
Menke&Whitcraft_noyear_13,47,32.56,-117.12,16.9,213,18.1,Undisturbed,North,North America,864,3,2,0.666666666
Menke&Whitcraft_noyear_14,47,32.56,-117.12,16.9,213,18.1,Undisturbed,North,North America,1152,3,4,0.5561224487
Menke&Whitcraft_noyear_17,47,32.56,-117.11,16.9,213,18.1,Undisturbed,North,North America,1104,3,5,0.0316410272
Menke_2011_01,60,42.429745,-88.307401,8.4,896,40.7,Undisturbed,North,North America,6.25,100,14,0.4765014339
Menke_2011_02,60,42.425311,-88.306201,8.4,896,40.7,Undisturbed,North,North America,5.8333333333,100,17,0.6005635448
Menke_2011_03,60,42.383994,-88.438985,8.4,905,41.1,Undisturbed,North,North America,6.25,100,8,0.8304297325
Menke_2011_04,60,42.2044395,-88.4842866,8.5,917,40.9,Undisturbed,North,North America,6.25,100,12,0.6964189866
Menke_2011_05,60,42.2544083,-88.6617284,8.5,901,41.2,Undisturbed,North,North America,6.25,100,12,0.8413373858
Menke_2011_06,60,42.1916329,-88.3016351,8.5,913,40.5,Undisturbed,North,North America,6.25,100,17,0.86563716
Menke_2011_07,60,42.1938273,-88.3153487,8.5,913,40.5,Undisturbed,North,North America,5.8333333333,100,19,0.6418466094
Menke_2011_08,60,42.1922981,-88.3218104,8.5,913,40.5,Undisturbed,North,North America,6.25,100,10,0.5012298758
Menke_2011_09,60,42.1913803,-88.3270796,8.5,913,40.5,Undisturbed,North,North America,6.25,100,18,0.9067590271
Menke_2011_10,60,42.2350976,-88.4514613,8.5,913,40.9,Undisturbed,North,North America,5.4166666667,100,11,0.7918269227
Menke_2011_11,60,42.2373383,-88.4549044,8.5,913,40.9,Disturbed,North,North America,6.0416666667,100,15,0.5922299185
Menke_2011_12,60,42.234974,-88.4528433,8.5,913,40.9,Disturbed,North,North America,6.25,100,11,0.6306075537
Menke_2011_13,60,42.415603,-88.326852,8.4,904,40.7,Disturbed,North,North America,6.25,100,15,0.6431973937
Menke_2011_14,60,42.417007,-88.304814,8.4,896,40.7,Disturbed,North,North America,6.25,100,7,0.1424481033
Menke_2011_15,60,42.413782,-88.323855,8.4,904,40.7,Disturbed,North,North America,6.0416666667,100,18,0.8572943865
Menke_2011_16,60,42.421246,-88.340068,8.4,905,40.9,Disturbed,North,North America,6.25,100,4,0.6262694647
Menke_2011_17,60,42.415751,-88.340731,8.4,905,40.8,Disturbed,North,North America,6.25,100,7,0.3359820086
Menke_2011_18,60,42.2581852,-88.2357743,8.6,898,40.3,Disturbed,North,North America,6.25,100,14,0.7803982487
Menke_2011_19,60,42.227776,-88.200059,8.6,899,40.1,Disturbed,North,North America,6.25,100,10,0.7943950665
Menke_2011_20,60,42.182195,-88.382585,8.5,917,40.9,Disturbed,North,North America,6.25,100,12,0.5693465262
Menke_2011_21,60,42.408604,-88.306956,8.4,904,40.7,Disturbed,North,North America,6.25,100,17,0.3508655671
Menke_2011_22,60,42.433674,-88.311734,8.4,896,40.7,Disturbed,North,North America,6.25,100,8,0.7513725491
Menke_2011_23,60,42.261193,-88.236497,8.6,898,40.3,Disturbed,North,North America,6.25,100,11,0.7926923481
Menke_2011_24,60,42.384438,-88.436228,8.4,905,41.1,Disturbed,North,North America,6.25,100,9,0.7426515932
Menke_2011_25,60,42.480602,-88.318659,8.3,896,40.8,Disturbed,North,North America,6.25,100,12,0.6323593925
Menke_2011_26,60,42.2788953,-88.2605625,8.5,906,40.4,Disturbed,North,North America,6.25,100,11,0.5994560996
Menke_2011_27,60,42.414139,-88.303919,8.4,904,40.7,Disturbed,North,North America,6.25,100,13,0.5571537911
Menke_2011_28,60,42.354546,-88.551067,8.3,908,41.3,Disturbed,North,North America,6.25,100,12,0.5730137267
Menke_2011_29,60,42.434885,-88.293605,8.4,896,40.7,Disturbed,North,North America,6.25,100,8,0.6129462642
Menke_2011_30,60,42.253168,-88.699884,8.5,901,41.4,Disturbed,North,North America,6.25,100,11,0.632120182
Menke_2011_31,60,42.193315,-88.328581,8.5,913,40.5,Disturbed,North,North America,6.25,100,9,0.3918406371
Menke_2011_34,60,42.239557,-88.458197,8.5,913,40.9,Disturbed,North,North America,6.0416666667,100,12,0.6894734248
Menke_2011_35,60,42.278388,-88.599439,8.5,903,41.2,Disturbed,North,North America,5.625,100,5,0.8190476186
Menke_2011_36,60,42.234073,-88.460292,8.5,911,41,Disturbed,North,North America,6.25,100,12,0.5261533868
Menke_2011_37,60,42.235876,-88.460485,8.5,911,41,Disturbed,North,North America,5.8333333333,100,16,0.8241208955
Menke_2011_38,60,42.288696,-88.448599,8.4,916,40.9,Disturbed,North,North America,6.25,100,9,0.422401137
Menke_2011_39,60,42.277878,-88.592681,8.5,903,41.2,Disturbed,North,North America,5.625,100,3,0.523809524
Menke_2011_40,60,42.279847,-88.589787,8.5,903,41.2,Disturbed,North,North America,6.25,100,4,0.6727272728
Menke_2011_41,60,42.361028,-88.533582,8.4,907,41.2,Disturbed,North,North America,5.4166666667,100,3,0.1468531466
Menke_2011_42,60,42.238879,-88.500545,8.5,911,41.1,Disturbed,North,North America,6.25,100,5,0.44018583
Menke_2011_43,60,42.226717,-88.46994,8.5,911,41,Disturbed,North,North America,6.25,100,4,0.5833333339
Menke_2011_44,60,42.226682,-88.467638,8.5,911,41,Disturbed,North,North America,6.25,100,6,0.8351648351
Menke_2011_45,60,42.274025,-88.590881,8.5,903,41.2,Disturbed,North,North America,6.25,100,1,#DIV/0!
Menke_2011_46,60,42.448228,-88.453967,8.3,907,41.2,Disturbed,North,North America,5.8333333333,100,2,0.666666666
Menke_2011_47,60,42.485225,-88.332689,8.3,896,40.8,Disturbed,North,North America,6.25,100,4,0.6153846158
Menke_2011_48,60,42.435384,-88.336573,8.4,905,40.9,Disturbed,North,North America,6.25,100,12,0.7735769553
Menke_2011_49,60,42.489177,-88.273478,8.3,899,40.6,Disturbed,North,North America,6.25,100,16,0.7447314475
Menke_2011b_CP01,60,41.95881,-87.657173,9.8,907,37.7,Disturbed,North,North America,3.125,40,5,0.5878787881
Menke_2011b_DP01,60,41.861432,-87.697733,10,922,38.1,Disturbed,North,North America,3.125,40,9,0.4479435957
